tDate,Country,VaccinatedRate
2021-08-04,Australia,33.62
2021-08-04,Austria,58.89
2021-08-04,Belgium,69.87
2021-08-04,Canada,71.16
2021-08-04,China,0.00
2021-08-04,Colombia,36.73
2021-08-04,Czechia,53.20
2021-08-04,Denmark,73.18
2021-08-04,Estonia,49.34
2021-08-04,Finland,0.00
2021-08-04,France,66.77
2021-08-04,Germany,61.61
2021-08-04,Greece,55.50
2021-08-04,Hungary,58.51
2021-08-04,Iceland,78.84
2021-08-04,Ireland,67.81
2021-08-04,Israel,65.97
2021-08-04,Italy,64.67
2021-08-04,Japan,45.57
2021-08-04,Latvia,41.84
2021-08-04,Lithuania,49.16
2021-08-04,Luxembourg,0.00
2021-08-04,Mexico,37.85
2021-08-04,Netherlands,0.00
2021-08-04,Norway,67.03
2021-08-04,Poland,48.86
2021-08-04,Portugal,69.96
2021-08-04,Slovakia,41.70
2021-08-04,Slovenia,44.78
2021-08-04,South Korea,39.25
2021-08-04,Spain,70.37
2021-08-04,Sweden,63.67
2021-08-04,Switzerland,53.93
2021-08-04,Taiwan,34.25
2021-08-04,Turkey,48.57
2021-08-04,United Kingdom,68.80
2021-08-04,United States,57.86
