tDate,Country,VaccinatedRate
2021-08-14,Australia,37.84
2021-08-14,Austria,59.68
2021-08-14,Belgium,71.32
2021-08-14,Canada,71.92
2021-08-14,Chile,73.96
2021-08-14,China,0.00
2021-08-14,Colombia,40.32
2021-08-14,Costa Rica,0.00
2021-08-14,Czechia,54.26
2021-08-14,Denmark,74.47
2021-08-14,Estonia,52.04
2021-08-14,Finland,69.19
2021-08-14,France,70.66
2021-08-14,Germany,62.69
2021-08-14,Greece,56.30
2021-08-14,Ireland,70.20
2021-08-14,Israel,66.46
2021-08-14,Italy,67.39
2021-08-14,Japan,0.00
2021-08-14,Latvia,43.50
2021-08-14,Lithuania,57.79
2021-08-14,Luxembourg,0.00
2021-08-14,Mexico,41.33
2021-08-14,Netherlands,0.00
2021-08-14,New Zealand,32.34
2021-08-14,Norway,68.97
2021-08-14,Poland,49.81
2021-08-14,Portugal,75.10
2021-08-14,Slovakia,42.49
2021-08-14,Slovenia,45.92
2021-08-14,South Korea,43.17
2021-08-14,Spain,0.00
2021-08-14,Sweden,0.00
2021-08-14,Switzerland,54.93
2021-08-14,Taiwan,0.00
2021-08-14,Turkey,51.49
2021-08-14,United Kingdom,69.35
2021-08-14,United States,59.38
