tDate,Country,VaccinatedRate
2022-01-18,Australia,81.74
2022-01-18,Austria,74.15
2022-01-18,Belgium,77.54
2022-01-18,Canada,84.38
2022-01-18,Chile,91.14
2022-01-18,China,0.00
2022-01-18,Colombia,0.00
2022-01-18,Czechia,64.31
2022-01-18,Denmark,83.24
2022-01-18,Estonia,64.18
2022-01-18,Finland,77.12
2022-01-18,France,81.80
2022-01-18,Germany,74.55
2022-01-18,Greece,73.74
2022-01-18,Hungary,65.63
2022-01-18,Iceland,88.71
2022-01-18,Ireland,80.10
2022-01-18,Israel,76.00
2022-01-18,Italy,82.07
2022-01-18,Japan,80.32
2022-01-18,Latvia,71.23
2022-01-18,Lithuania,71.98
2022-01-18,Mexico,63.68
2022-01-18,Netherlands,0.00
2022-01-18,New Zealand,82.12
2022-01-18,Norway,78.74
2022-01-18,Poland,58.41
2022-01-18,Portugal,93.98
2022-01-18,Slovenia,60.53
2022-01-18,South Korea,85.92
2022-01-18,Spain,86.71
2022-01-18,Sweden,76.80
2022-01-18,Switzerland,69.29
2022-01-18,Taiwan,79.22
2022-01-18,Turkey,67.36
2022-01-18,United Kingdom,76.46
2022-01-18,United States,75.16
