Date,Country,VaccinatedRate
2021-09-16,Australia,56.37
2021-09-16,Austria,62.40
2021-09-16,Belgium,73.24
2021-09-16,Canada,74.94
2021-09-16,Chile,76.40
2021-09-16,China,0.00
2021-09-16,Colombia,0.00
2021-09-16,Costa Rica,0.00
2021-09-16,Czechia,56.28
2021-09-16,Denmark,76.37
2021-09-16,Estonia,56.23
2021-09-16,Finland,0.00
2021-09-16,Germany,66.42
2021-09-16,Greece,61.07
2021-09-16,Hungary,60.77
2021-09-16,Iceland,81.85
2021-09-16,Ireland,75.17
2021-09-16,Israel,68.90
2021-09-16,Italy,73.00
2021-09-16,Japan,65.59
2021-09-16,Latvia,47.22
2021-09-16,Lithuania,63.69
2021-09-16,Luxembourg,65.30
2021-09-16,Mexico,47.30
2021-09-16,Netherlands,0.00
2021-09-16,New Zealand,62.08
2021-09-16,Norway,74.11
2021-09-16,Poland,51.86
2021-09-16,Portugal,0.00
2021-09-16,Slovakia,44.25
2021-09-16,Slovenia,51.48
2021-09-16,South Korea,68.38
2021-09-16,Spain,79.98
2021-09-16,Sweden,69.48
2021-09-16,Switzerland,60.54
2021-09-16,Taiwan,48.36
2021-09-16,Turkey,61.52
2021-09-16,United Kingdom,71.15
2021-09-16,United States,63.29
