Date,Country,VaccinatedRate
2021-10-21,Australia,71.86
2021-10-21,Austria,64.56
2021-10-21,Belgium,74.64
2021-10-21,Canada,77.91
2021-10-21,Chile,84.86
2021-10-21,China,0.00
2021-10-21,Colombia,0.00
2021-10-21,Costa Rica,0.00
2021-10-21,Czechia,57.37
2021-10-21,Denmark,76.87
2021-10-21,Estonia,58.60
2021-10-21,Finland,75.62
2021-10-21,France,78.00
2021-10-21,Germany,68.47
2021-10-21,Greece,63.39
2021-10-21,Hungary,61.61
2021-10-21,Iceland,82.32
2021-10-21,Ireland,76.28
2021-10-21,Israel,70.76
2021-10-21,Italy,76.90
2021-10-21,Japan,76.48
2021-10-21,Latvia,57.79
2021-10-21,Lithuania,66.56
2021-10-21,Luxembourg,68.35
2021-10-21,Mexico,53.44
2021-10-21,Netherlands,0.00
2021-10-21,New Zealand,74.38
2021-10-21,Norway,76.81
2021-10-21,Poland,53.13
2021-10-21,Portugal,0.00
2021-10-21,Slovakia,45.69
2021-10-21,Slovenia,56.86
2021-10-21,South Korea,78.47
2021-10-21,Spain,81.19
2021-10-21,Sweden,0.00
2021-10-21,Switzerland,65.21
2021-10-21,Taiwan,64.36
2021-10-21,Turkey,64.74
2021-10-21,United Kingdom,72.72
2021-10-21,United States,66.03
