tDate,Country,VaccinatedRate
2021-11-13,Australia,75.78
2021-11-13,Austria,67.56
2021-11-13,Belgium,75.43
2021-11-13,Canada,78.92
2021-11-13,Chile,86.95
2021-11-13,China,0.00
2021-11-13,Colombia,0.00
2021-11-13,Costa Rica,0.00
2021-11-13,Czechia,59.84
2021-11-13,Denmark,77.68
2021-11-13,Estonia,61.56
2021-11-13,Finland,0.00
2021-11-13,France,78.78
2021-11-13,Germany,69.44
2021-11-13,Greece,65.54
2021-11-13,Hungary,0.00
2021-11-13,Iceland,0.00
2021-11-13,Ireland,76.95
2021-11-13,Israel,71.18
2021-11-13,Italy,77.61
2021-11-13,Japan,0.00
2021-11-13,Latvia,66.06
2021-11-13,Lithuania,68.34
2021-11-13,Luxembourg,69.51
2021-11-13,Mexico,0.00
2021-11-13,Netherlands,0.00
2021-11-13,New Zealand,78.05
2021-11-13,Norway,77.23
2021-11-13,Poland,0.00
2021-11-13,Portugal,0.00
2021-11-13,Slovakia,46.64
2021-11-13,Slovenia,58.12
2021-11-13,South Korea,80.99
2021-11-13,Spain,0.00
2021-11-13,Sweden,0.00
2021-11-13,Switzerland,66.43
2021-11-13,Taiwan,0.00
2021-11-13,Turkey,65.63
2021-11-13,United Kingdom,74.13
2021-11-13,United States,68.39
