Date,Country,VaccinatedRate
2021-10-09,Australia,68.22
2021-10-09,Austria,64.05
2021-10-09,Belgium,74.30
2021-10-09,Canada,77.12
2021-10-09,Chile,82.94
2021-10-09,China,0.00
2021-10-09,Colombia,54.29
2021-10-09,Costa Rica,0.00
2021-10-09,Czechia,56.99
2021-10-09,Denmark,76.69
2021-10-09,Estonia,57.73
2021-10-09,Finland,75.01
2021-10-09,France,77.53
2021-10-09,Germany,67.95
2021-10-09,Greece,62.65
2021-10-09,Hungary,0.00
2021-10-09,Iceland,0.00
2021-10-09,Ireland,76.00
2021-10-09,Israel,70.35
2021-10-09,Italy,75.84
2021-10-09,Japan,0.00
2021-10-09,Latvia,51.42
2021-10-09,Lithuania,65.66
2021-10-09,Luxembourg,67.23
2021-10-09,Mexico,50.84
2021-10-09,Netherlands,0.00
2021-10-09,New Zealand,70.78
2021-10-09,Norway,76.59
2021-10-09,Poland,0.00
2021-10-09,Portugal,0.00
2021-10-09,Slovakia,45.38
2021-10-09,Slovenia,56.47
2021-10-09,South Korea,77.10
2021-10-09,Spain,0.00
2021-10-09,Sweden,0.00
2021-10-09,Switzerland,64.36
2021-10-09,Taiwan,0.00
2021-10-09,Turkey,64.05
2021-10-09,United Kingdom,72.08
2021-10-09,United States,65.32
