tDate,Country,VaccinatedRate
2022-05-22,Australia,86.51
2022-05-22,Belgium,79.45
2022-05-22,Canada,86.59
2022-05-22,Chile,93.41
2022-05-22,China,89.25
2022-05-22,Costa Rica,0.00
2022-05-22,Czechia,64.91
2022-05-22,Denmark,83.17
2022-05-22,Estonia,65.03
2022-05-22,Finland,81.33
2022-05-22,France,83.13
2022-05-22,Germany,76.92
2022-05-22,Greece,76.31
2022-05-22,Hungary,0.00
2022-05-22,Ireland,81.98
2022-05-22,Israel,76.33
2022-05-22,Italy,84.12
2022-05-22,Japan,82.11
2022-05-22,Latvia,72.06
2022-05-22,Lithuania,72.55
2022-05-22,New Zealand,88.25
2022-05-22,Norway,79.36
2022-05-22,Poland,60.05
2022-05-22,Slovakia,51.67
2022-05-22,Slovenia,60.88
2022-05-22,South Korea,86.93
2022-05-22,Spain,0.00
2022-05-22,Switzerland,0.00
2022-05-22,Taiwan,84.54
2022-05-22,Turkey,68.01
2022-05-22,United States,77.60
