tDate,Country,VaccinatedRate
2022-03-30,Australia,86.11
2022-03-30,Austria,0.00
2022-03-30,Belgium,79.36
2022-03-30,Canada,85.81
2022-03-30,China,0.00
2022-03-30,Colombia,81.90
2022-03-30,Czechia,64.82
2022-03-30,Denmark,83.26
2022-03-30,Estonia,64.84
2022-03-30,France,82.54
2022-03-30,Germany,75.89
2022-03-30,Greece,76.15
2022-03-30,Hungary,66.45
2022-03-30,Ireland,81.68
2022-03-30,Israel,76.26
2022-03-30,Italy,84.03
2022-03-30,Japan,81.32
2022-03-30,Latvia,71.98
2022-03-30,Lithuania,72.44
2022-03-30,Luxembourg,75.66
2022-03-30,New Zealand,0.00
2022-03-30,Norway,79.26
2022-03-30,Poland,59.76
2022-03-30,Slovakia,0.00
2022-03-30,Slovenia,60.84
2022-03-30,South Korea,86.75
2022-03-30,Spain,88.04
2022-03-30,Sweden,0.00
2022-03-30,Switzerland,69.78
2022-03-30,Taiwan,81.54
2022-03-30,Turkey,67.94
2022-03-30,United Kingdom,77.41
2022-03-30,United States,76.79
