tDate,Country,VaccinatedRate
2021-04-01,Australia,0.00
2021-04-01,Austria,14.13
2021-04-01,Belgium,12.90
2021-04-01,Canada,13.66
2021-04-01,Chile,36.17
2021-04-01,China,0.00
2021-04-01,Colombia,3.83
2021-04-01,Costa Rica,0.00
2021-04-01,Czechia,11.55
2021-04-01,Denmark,12.71
2021-04-01,Estonia,15.92
2021-04-01,Finland,16.78
2021-04-01,France,13.89
2021-04-01,Germany,12.09
2021-04-01,Greece,10.75
2021-04-01,Hungary,22.39
2021-04-01,Iceland,0.00
2021-04-01,Ireland,12.78
2021-04-01,Israel,59.79
2021-04-01,Italy,12.28
2021-04-01,Japan,0.71
2021-04-01,Latvia,7.93
2021-04-01,Lithuania,13.70
2021-04-01,Luxembourg,11.95
2021-04-01,Mexico,0.00
2021-04-01,Netherlands,0.00
2021-04-01,New Zealand,1.30
2021-04-01,Norway,13.08
2021-04-01,Poland,11.65
2021-04-01,Portugal,12.55
2021-04-01,Slovakia,13.57
2021-04-01,Slovenia,13.17
2021-04-01,South Korea,1.77
2021-04-01,Spain,11.86
2021-04-01,Sweden,0.00
2021-04-01,Switzerland,11.04
2021-04-01,Taiwan,0.07
2021-04-01,Turkey,10.83
2021-04-01,United Kingdom,45.92
2021-04-01,United States,29.91
