tDate,Country,VaccinatedRate
2022-02-01,Australia,84.19
2022-02-01,Austria,0.00
2022-02-01,Belgium,78.65
2022-02-01,Canada,84.99
2022-02-01,Chile,91.76
2022-02-01,China,0.00
2022-02-01,Colombia,78.81
2022-02-01,Czechia,64.60
2022-02-01,Denmark,83.35
2022-02-01,Estonia,64.49
2022-02-01,Finland,79.12
2022-02-01,France,82.24
2022-02-01,Germany,75.17
2022-02-01,Greece,74.87
2022-02-01,Hungary,66.07
2022-02-01,Iceland,89.67
2022-02-01,Ireland,80.72
2022-02-01,Israel,76.13
2022-02-01,Italy,83.48
2022-02-01,Japan,80.40
2022-02-01,Latvia,71.66
2022-02-01,Lithuania,72.22
2022-02-01,Mexico,64.22
2022-02-01,Netherlands,0.00
2022-02-01,New Zealand,0.00
2022-02-01,Norway,78.98
2022-02-01,Poland,59.09
2022-02-01,Portugal,94.35
2022-02-01,Slovenia,60.67
2022-02-01,South Korea,86.16
2022-02-01,Spain,87.55
2022-02-01,Sweden,76.54
2022-02-01,Switzerland,69.66
2022-02-01,Turkey,67.54
2022-02-01,United Kingdom,76.79
2022-02-01,United States,75.32
