tDate,Country,VaccinatedRate
2021-02-10,Austria,2.95
2021-02-10,Belgium,3.24
2021-02-10,Canada,2.44
2021-02-10,Chile,7.06
2021-02-10,China,0.00
2021-02-10,Costa Rica,0.00
2021-02-10,Czechia,2.60
2021-02-10,Denmark,3.42
2021-02-10,Estonia,3.14
2021-02-10,Finland,3.21
2021-02-10,France,3.37
2021-02-10,Germany,2.98
2021-02-10,Greece,3.41
2021-02-10,Hungary,3.06
2021-02-10,Iceland,0.00
2021-02-10,Ireland,3.35
2021-02-10,Israel,42.00
2021-02-10,Italy,2.60
2021-02-10,Latvia,1.01
2021-02-10,Lithuania,3.16
2021-02-10,Luxembourg,2.37
2021-02-10,Mexico,0.49
2021-02-10,Netherlands,0.00
2021-02-10,Norway,3.84
2021-02-10,Poland,0.00
2021-02-10,Portugal,3.22
2021-02-10,Slovakia,3.79
2021-02-10,Slovenia,2.86
2021-02-10,Spain,2.95
2021-02-10,Sweden,0.00
2021-02-10,Switzerland,4.40
2021-02-10,Turkey,0.00
2021-02-10,United Kingdom,19.81
2021-02-10,United States,10.15
