tDate,Country,VaccinatedRate
2022-08-28,Australia,86.95
2022-08-28,Austria,76.11
2022-08-28,Canada,0.00
2022-08-28,China,0.00
2022-08-28,Czechia,65.01
2022-08-28,Denmark,82.91
2022-08-28,France,83.37
2022-08-28,Germany,77.19
2022-08-28,Greece,76.42
2022-08-28,Israel,76.42
2022-08-28,Italy,84.20
2022-08-28,Japan,82.58
2022-08-28,Lithuania,0.00
2022-08-28,Luxembourg,75.87
2022-08-28,Norway,79.48
2022-08-28,Poland,60.24
2022-08-28,South Korea,87.04
2022-08-28,Taiwan,90.06
2022-08-28,Turkey,68.10
