tDate,Country,VaccinatedRate
2021-07-07,Australia,25.37
2021-07-07,Austria,55.06
2021-07-07,Belgium,64.61
2021-07-07,Canada,68.38
2021-07-07,Chile,68.20
2021-07-07,China,0.00
2021-07-07,Colombia,24.48
2021-07-07,Costa Rica,0.00
2021-07-07,Czechia,48.29
2021-07-07,Denmark,60.83
2021-07-07,Estonia,43.37
2021-07-07,Finland,61.20
2021-07-07,France,54.10
2021-07-07,Germany,57.41
2021-07-07,Greece,49.38
2021-07-07,Hungary,57.34
2021-07-07,Iceland,76.45
2021-07-07,Ireland,54.31
2021-07-07,Israel,64.82
2021-07-07,Italy,58.87
2021-07-07,Japan,30.16
2021-07-07,Latvia,36.88
2021-07-07,Lithuania,47.02
2021-07-07,Luxembourg,56.53
2021-07-07,Mexico,26.22
2021-07-07,Netherlands,0.00
2021-07-07,New Zealand,16.08
2021-07-07,Norway,54.48
2021-07-07,Poland,45.65
2021-07-07,Portugal,58.10
2021-07-07,Slovakia,38.65
2021-07-07,Slovenia,40.33
2021-07-07,South Korea,29.87
2021-07-07,Spain,58.35
2021-07-07,Sweden,0.00
2021-07-07,Switzerland,50.88
2021-07-07,Taiwan,11.94
2021-07-07,Turkey,43.54
2021-07-07,United Kingdom,66.86
2021-07-07,United States,54.94
