tDate,Country,VaccinatedRate
2022-10-03,Austria,76.16
2022-10-03,Canada,87.71
2022-10-03,Chile,94.06
2022-10-03,China,0.00
2022-10-03,Czechia,65.04
2022-10-03,Denmark,82.80
2022-10-03,Estonia,65.43
2022-10-03,France,83.41
2022-10-03,Germany,77.22
2022-10-03,Greece,76.45
2022-10-03,Hungary,0.00
2022-10-03,Israel,76.43
2022-10-03,Italy,84.22
2022-10-03,Japan,82.68
2022-10-03,Lithuania,72.69
2022-10-03,New Zealand,88.42
2022-10-03,Norway,79.51
2022-10-03,Poland,60.29
2022-10-03,South Korea,87.06
2022-10-03,Taiwan,91.07
2022-10-03,Turkey,68.12
