tDate,Country,VaccinatedRate
2021-06-07,Australia,17.45
2021-06-07,Austria,44.06
2021-06-07,Belgium,45.20
2021-06-07,Canada,61.75
2021-06-07,Chile,58.78
2021-06-07,China,0.00
2021-06-07,Colombia,16.12
2021-06-07,Costa Rica,23.73
2021-06-07,Czechia,39.86
2021-06-07,Denmark,41.98
2021-06-07,Estonia,37.99
2021-06-07,Finland,47.51
2021-06-07,France,43.82
2021-06-07,Germany,45.58
2021-06-07,Greece,38.77
2021-06-07,Hungary,54.79
2021-06-07,Iceland,54.81
2021-06-07,Ireland,0.00
2021-06-07,Israel,62.18
2021-06-07,Italy,44.34
2021-06-07,Japan,13.82
2021-06-07,Latvia,30.98
2021-06-07,Lithuania,41.71
2021-06-07,Luxembourg,39.50
2021-06-07,Mexico,18.60
2021-06-07,Netherlands,0.00
2021-06-07,New Zealand,10.02
2021-06-07,Norway,33.76
2021-06-07,Poland,38.87
2021-06-07,Portugal,41.07
2021-06-07,Slovakia,33.82
2021-06-07,Slovenia,35.01
2021-06-07,South Korea,16.40
2021-06-07,Spain,42.89
2021-06-07,Sweden,0.00
2021-06-07,Switzerland,39.35
2021-06-07,Taiwan,3.04
2021-06-07,Turkey,21.15
2021-06-07,United Kingdom,59.49
2021-06-07,United States,51.46
