tDate,Country,VaccinatedRate
2021-03-08,Australia,0.33
2021-03-08,Austria,6.86
2021-03-08,Belgium,5.89
2021-03-08,Canada,4.99
2021-03-08,Chile,21.85
2021-03-08,China,0.00
2021-03-08,Colombia,0.00
2021-03-08,Costa Rica,2.95
2021-03-08,Czechia,5.74
2021-03-08,Denmark,9.30
2021-03-08,Estonia,7.97
2021-03-08,Finland,8.68
2021-03-08,France,6.38
2021-03-08,Germany,6.49
2021-03-08,Greece,7.27
2021-03-08,Hungary,10.87
2021-03-08,Iceland,8.54
2021-03-08,Ireland,7.68
2021-03-08,Israel,56.56
2021-03-08,Italy,6.67
2021-03-08,Japan,0.06
2021-03-08,Latvia,4.01
2021-03-08,Lithuania,8.19
2021-03-08,Luxembourg,5.24
2021-03-08,Mexico,1.72
2021-03-08,Netherlands,0.00
2021-03-08,New Zealand,0.34
2021-03-08,Norway,7.50
2021-03-08,Poland,6.80
2021-03-08,Portugal,7.67
2021-03-08,Slovakia,6.80
2021-03-08,Slovenia,7.14
2021-03-08,South Korea,0.75
2021-03-08,Spain,7.35
2021-03-08,Sweden,0.00
2021-03-08,Switzerland,6.95
2021-03-08,Turkey,8.90
2021-03-08,United Kingdom,33.12
2021-03-08,United States,18.02
