tDate,Country,VaccinatedRate
2021-06-14,Australia,20.06
2021-06-14,Austria,47.23
2021-06-14,Belgium,49.67
2021-06-14,Canada,64.52
2021-06-14,Chile,61.39
2021-06-14,China,0.00
2021-06-14,Colombia,18.12
2021-06-14,Costa Rica,27.43
2021-06-14,Czechia,42.90
2021-06-14,Denmark,47.72
2021-06-14,Estonia,39.75
2021-06-14,Finland,51.29
2021-06-14,France,47.13
2021-06-14,Germany,48.45
2021-06-14,Greece,41.22
2021-06-14,Hungary,55.55
2021-06-14,Iceland,0.00
2021-06-14,Ireland,0.00
2021-06-14,Israel,62.38
2021-06-14,Italy,49.45
2021-06-14,Japan,17.73
2021-06-14,Latvia,32.74
2021-06-14,Lithuania,43.75
2021-06-14,Luxembourg,42.25
2021-06-14,Mexico,20.28
2021-06-14,Netherlands,0.00
2021-06-14,New Zealand,11.42
2021-06-14,Norway,36.59
2021-06-14,Poland,41.14
2021-06-14,Portugal,44.87
2021-06-14,Slovakia,35.10
2021-06-14,Slovenia,37.33
2021-06-14,South Korea,24.35
2021-06-14,Spain,46.45
2021-06-14,Sweden,0.00
2021-06-14,Switzerland,43.38
2021-06-14,Taiwan,3.58
2021-06-14,Turkey,24.65
2021-06-14,United Kingdom,61.33
2021-06-14,United States,52.34
