tDate,Country,VaccinatedRate
2021-06-27,Australia,0.00
2021-06-27,Austria,52.09
2021-06-27,Belgium,60.23
2021-06-27,Canada,67.05
2021-06-27,Chile,65.43
2021-06-27,China,0.00
2021-06-27,Colombia,21.71
2021-06-27,Costa Rica,0.00
2021-06-27,Czechia,46.55
2021-06-27,Denmark,55.86
2021-06-27,Estonia,41.74
2021-06-27,Finland,0.00
2021-06-27,France,51.49
2021-06-27,Germany,53.69
2021-06-27,Greece,45.59
2021-06-27,Hungary,56.76
2021-06-27,Iceland,0.00
2021-06-27,Ireland,49.45
2021-06-27,Israel,63.17
2021-06-27,Italy,55.61
2021-06-27,Japan,24.73
2021-06-27,Latvia,34.64
2021-06-27,Lithuania,45.68
2021-06-27,Luxembourg,0.00
2021-06-27,Mexico,23.09
2021-06-27,Netherlands,58.41
2021-06-27,New Zealand,14.10
2021-06-27,Norway,45.35
2021-06-27,Poland,44.13
2021-06-27,Portugal,51.74
2021-06-27,Slovakia,36.91
2021-06-27,Slovenia,39.26
2021-06-27,South Korea,29.52
2021-06-27,Spain,53.04
2021-06-27,Sweden,48.36
2021-06-27,Switzerland,48.87
2021-06-27,Taiwan,7.92
2021-06-27,Turkey,38.64
2021-06-27,United Kingdom,65.18
2021-06-27,United States,53.85
