tDate,Country,VaccinatedRate
2022-06-12,Australia,0.00
2022-06-12,Austria,0.00
2022-06-12,Belgium,79.49
2022-06-12,Canada,86.04
2022-06-12,Chile,93.60
2022-06-12,China,0.00
2022-06-12,Czechia,64.94
2022-06-12,Denmark,83.12
2022-06-12,Estonia,65.09
2022-06-12,Finland,0.00
2022-06-12,France,83.19
2022-06-12,Germany,76.95
2022-06-12,Greece,76.34
2022-06-12,Hungary,0.00
2022-06-12,Ireland,82.05
2022-06-12,Israel,76.34
2022-06-12,Italy,84.14
2022-06-12,Japan,82.25
2022-06-12,Latvia,72.08
2022-06-12,Lithuania,72.57
2022-06-12,New Zealand,88.29
2022-06-12,Norway,79.41
2022-06-12,Poland,60.13
2022-06-12,Slovakia,51.68
2022-06-12,Slovenia,0.00
2022-06-12,South Korea,86.95
2022-06-12,Spain,0.00
2022-06-12,Sweden,0.00
2022-06-12,Switzerland,69.83
2022-06-12,Taiwan,88.50
2022-06-12,Turkey,0.00
2022-06-12,United States,77.84
