Date,Country,VaccinatedRate
2021-06-16,Australia,20.57
2021-06-16,Austria,48.30
2021-06-16,Belgium,51.52
2021-06-16,Canada,65.08
2021-06-16,Chile,62.42
2021-06-16,China,0.00
2021-06-16,Colombia,0.00
2021-06-16,Costa Rica,0.00
2021-06-16,Czechia,43.70
2021-06-16,Denmark,49.65
2021-06-16,Estonia,40.23
2021-06-16,Finland,52.20
2021-06-16,France,48.07
2021-06-16,Germany,49.57
2021-06-16,Greece,41.84
2021-06-16,Hungary,55.80
2021-06-16,Iceland,67.43
2021-06-16,Ireland,0.00
2021-06-16,Israel,62.45
2021-06-16,Italy,50.51
2021-06-16,Japan,18.79
2021-06-16,Latvia,33.28
2021-06-16,Lithuania,44.31
2021-06-16,Luxembourg,43.02
2021-06-16,Mexico,20.64
2021-06-16,Netherlands,0.00
2021-06-16,New Zealand,11.99
2021-06-16,Norway,38.31
2021-06-16,Poland,41.83
2021-06-16,Portugal,45.94
2021-06-16,Slovakia,35.41
2021-06-16,Slovenia,37.92
2021-06-16,South Korea,26.70
2021-06-16,Spain,47.84
2021-06-16,Sweden,0.00
2021-06-16,Switzerland,44.59
2021-06-16,Taiwan,0.00
2021-06-16,Turkey,27.81
2021-06-16,United Kingdom,61.89
2021-06-16,United States,52.58
