Date,Country,VaccinatedRate
2021-08-08,Australia,35.14
2021-08-08,Austria,59.26
2021-08-08,Belgium,70.54
2021-08-08,Canada,71.44
2021-08-08,Chile,73.17
2021-08-08,China,0.00
2021-08-08,Colombia,38.49
2021-08-08,Costa Rica,0.00
2021-08-08,Czechia,53.68
2021-08-08,Denmark,73.75
2021-08-08,Estonia,50.34
2021-08-08,Finland,67.78
2021-08-08,France,68.34
2021-08-08,Germany,61.98
2021-08-08,Greece,55.85
2021-08-08,Hungary,58.64
2021-08-08,Ireland,68.74
2021-08-08,Israel,66.12
2021-08-08,Italy,65.77
2021-08-08,Japan,0.00
2021-08-08,Latvia,42.41
2021-08-08,Lithuania,55.40
2021-08-08,Luxembourg,0.00
2021-08-08,Mexico,39.03
2021-08-08,Netherlands,69.06
2021-08-08,New Zealand,28.54
2021-08-08,Norway,67.91
2021-08-08,Poland,0.00
2021-08-08,Portugal,71.78
2021-08-08,Slovakia,42.03
2021-08-08,Slovenia,45.19
2021-08-08,South Korea,40.41
2021-08-08,Spain,71.50
2021-08-08,Sweden,0.00
2021-08-08,Switzerland,54.23
2021-08-08,Taiwan,36.38
2021-08-08,Turkey,49.07
2021-08-08,United Kingdom,69.00
2021-08-08,United States,58.53
