Date,Country,VaccinatedRate
2022-07-27,Australia,86.83
2022-07-27,Canada,86.22
2022-07-27,Chile,93.85
2022-07-27,China,0.00
2022-07-27,Czechia,64.98
2022-07-27,Denmark,83.01
2022-07-27,France,83.32
2022-07-27,Germany,77.15
2022-07-27,Greece,76.40
2022-07-27,Israel,76.39
2022-07-27,Italy,84.18
2022-07-27,Japan,82.40
2022-07-27,Lithuania,72.61
2022-07-27,New Zealand,0.00
2022-07-27,Norway,79.46
2022-07-27,Poland,60.18
2022-07-27,South Korea,87.00
2022-07-27,Taiwan,89.23
2022-07-27,Turkey,68.06
