tDate,Country,VaccinatedRate
2022-07-17,Australia,86.76
2022-07-17,Belgium,79.52
2022-07-17,Chile,93.79
2022-07-17,China,0.00
2022-07-17,Czechia,64.97
2022-07-17,Denmark,83.03
2022-07-17,Estonia,65.17
2022-07-17,France,83.30
2022-07-17,Germany,77.14
2022-07-17,Greece,76.38
2022-07-17,Hungary,0.00
2022-07-17,Ireland,82.14
2022-07-17,Israel,76.38
2022-07-17,Italy,84.17
2022-07-17,Japan,82.36
2022-07-17,Lithuania,0.00
2022-07-17,Luxembourg,75.84
2022-07-17,New Zealand,88.34
2022-07-17,Norway,79.45
2022-07-17,Poland,60.17
2022-07-17,Portugal,0.00
2022-07-17,Slovakia,51.69
2022-07-17,South Korea,86.99
2022-07-17,Spain,0.00
2022-07-17,Switzerland,69.88
2022-07-17,Taiwan,88.91
2022-07-17,Turkey,68.04
2022-07-17,United States,78.45
