Date,Country,VaccinatedRate
2021-10-14,Australia,69.92
2021-10-14,Austria,64.25
2021-10-14,Belgium,74.43
2021-10-14,Canada,77.45
2021-10-14,Chile,83.81
2021-10-14,China,0.00
2021-10-14,Colombia,55.46
2021-10-14,Costa Rica,0.00
2021-10-14,Czechia,57.12
2021-10-14,Denmark,76.76
2021-10-14,Estonia,58.00
2021-10-14,Finland,75.17
2021-10-14,France,77.73
2021-10-14,Germany,68.19
2021-10-14,Greece,62.93
2021-10-14,Hungary,61.45
2021-10-14,Iceland,82.23
2021-10-14,Ireland,76.07
2021-10-14,Israel,70.58
2021-10-14,Italy,76.34
2021-10-14,Japan,75.05
2021-10-14,Latvia,53.64
2021-10-14,Lithuania,66.02
2021-10-14,Luxembourg,67.52
2021-10-14,Mexico,51.70
2021-10-14,Netherlands,0.00
2021-10-14,New Zealand,72.29
2021-10-14,Norway,76.70
2021-10-14,Poland,0.00
2021-10-14,Portugal,0.00
2021-10-14,Slovakia,45.51
2021-10-14,Slovenia,56.65
2021-10-14,South Korea,77.71
2021-10-14,Spain,81.01
2021-10-14,Sweden,0.00
2021-10-14,Switzerland,64.74
2021-10-14,Taiwan,59.33
2021-10-14,Turkey,64.36
2021-10-14,United Kingdom,72.33
2021-10-14,United States,65.62
