tDate,Country,VaccinatedRate
2022-09-20,Austria,76.15
2022-09-20,Canada,87.30
2022-09-20,Chile,94.04
2022-09-20,China,0.00
2022-09-20,Czechia,65.03
2022-09-20,Denmark,82.83
2022-09-20,Finland,0.00
2022-09-20,France,83.40
2022-09-20,Germany,77.21
2022-09-20,Greece,76.44
2022-09-20,Hungary,66.61
2022-09-20,Israel,76.43
2022-09-20,Italy,84.21
2022-09-20,Lithuania,72.68
2022-09-20,New Zealand,88.41
2022-09-20,Norway,79.50
2022-09-20,Poland,60.27
2022-09-20,South Korea,87.05
2022-09-20,Taiwan,90.85
2022-09-20,Turkey,68.11
