tDate,Country,VaccinatedRate
2022-09-05,Australia,86.97
2022-09-05,Austria,76.13
2022-09-05,Canada,86.92
2022-09-05,China,0.00
2022-09-05,Czechia,65.02
2022-09-05,Estonia,65.37
2022-09-05,France,83.38
2022-09-05,Germany,77.20
2022-09-05,Greece,76.43
2022-09-05,Hungary,0.00
2022-09-05,Israel,76.42
2022-09-05,Italy,84.20
2022-09-05,Japan,82.62
2022-09-05,Lithuania,72.67
2022-09-05,New Zealand,88.40
2022-09-05,Norway,79.49
2022-09-05,Poland,60.25
2022-09-05,South Korea,87.04
2022-09-05,Switzerland,69.90
2022-09-05,Taiwan,90.42
2022-09-05,Turkey,68.10
