Date,Country,VaccinatedRate
2022-02-22,Australia,85.33
2022-02-22,Belgium,79.16
2022-02-22,Canada,85.48
2022-02-22,Chile,92.39
2022-02-22,China,0.00
2022-02-22,Czechia,64.72
2022-02-22,Denmark,83.34
2022-02-22,Estonia,64.67
2022-02-22,Finland,80.54
2022-02-22,France,82.40
2022-02-22,Germany,75.57
2022-02-22,Greece,75.66
2022-02-22,Hungary,66.33
2022-02-22,Iceland,90.10
2022-02-22,Ireland,81.23
2022-02-22,Israel,76.21
2022-02-22,Italy,83.82
2022-02-22,Latvia,71.86
2022-02-22,Lithuania,72.34
2022-02-22,Mexico,0.00
2022-02-22,Norway,79.18
2022-02-22,Poland,59.52
2022-02-22,Portugal,94.86
2022-02-22,Slovenia,60.79
2022-02-22,South Korea,86.49
2022-02-22,Spain,87.78
2022-02-22,Sweden,76.78
2022-02-22,Switzerland,69.72
2022-02-22,Taiwan,80.93
2022-02-22,Turkey,67.78
2022-02-22,United Kingdom,77.10
2022-02-22,United States,76.05
