tDate,Country,VaccinatedRate
2022-01-01,Australia,79.28
2022-01-01,Austria,73.19
2022-01-01,Belgium,76.62
2022-01-01,Canada,83.41
2022-01-01,Chile,90.04
2022-01-01,China,0.00
2022-01-01,Colombia,0.00
2022-01-01,Costa Rica,0.00
2022-01-01,Czechia,63.61
2022-01-01,Denmark,82.66
2022-01-01,Estonia,63.57
2022-01-01,Finland,78.45
2022-01-01,France,80.87
2022-01-01,Germany,73.57
2022-01-01,Greece,72.02
2022-01-01,Hungary,0.00
2022-01-01,Iceland,0.00
2022-01-01,Ireland,78.17
2022-01-01,Israel,74.72
2022-01-01,Italy,80.14
2022-01-01,Japan,0.00
2022-01-01,Latvia,70.37
2022-01-01,Lithuania,71.29
2022-01-01,Luxembourg,0.00
2022-01-01,Mexico,62.89
2022-01-01,Netherlands,77.59
2022-01-01,New Zealand,81.78
2022-01-01,Norway,78.38
2022-01-01,Poland,57.34
2022-01-01,Portugal,0.00
2022-01-01,Slovakia,49.85
2022-01-01,Slovenia,60.15
2022-01-01,South Korea,85.30
2022-01-01,Spain,0.00
2022-01-01,Sweden,0.00
2022-01-01,Switzerland,68.55
2022-01-01,Taiwan,0.00
2022-01-01,Turkey,66.94
2022-01-01,United Kingdom,75.93
2022-01-01,United States,73.58
