Date,Country,VaccinatedRate
2021-04-19,Australia,0.00
2021-04-19,Austria,20.33
2021-04-19,Belgium,20.87
2021-04-19,Canada,24.46
2021-04-19,Chile,40.53
2021-04-19,China,0.00
2021-04-19,Colombia,5.23
2021-04-19,Costa Rica,8.77
2021-04-19,Czechia,15.61
2021-04-19,Denmark,18.74
2021-04-19,Estonia,21.82
2021-04-19,Finland,23.82
2021-04-19,France,19.93
2021-04-19,Germany,20.10
2021-04-19,Greece,17.11
2021-04-19,Hungary,34.43
2021-04-19,Iceland,20.53
2021-04-19,Ireland,0.00
2021-04-19,Israel,60.93
2021-04-19,Italy,18.63
2021-04-19,Japan,1.07
2021-04-19,Latvia,12.12
2021-04-19,Lithuania,21.30
2021-04-19,Luxembourg,18.79
2021-04-19,Mexico,8.67
2021-04-19,Netherlands,0.00
2021-04-19,New Zealand,2.84
2021-04-19,Norway,19.95
2021-04-19,Poland,17.72
2021-04-19,Portugal,19.99
2021-04-19,Slovakia,17.92
2021-04-19,Slovenia,18.16
2021-04-19,South Korea,3.17
2021-04-19,Spain,20.20
2021-04-19,Sweden,0.00
2021-04-19,Switzerland,15.36
2021-04-19,Taiwan,0.00
2021-04-19,Turkey,14.42
2021-04-19,United Kingdom,48.43
2021-04-19,United States,39.75
