tDate,Country,VaccinatedRate
2021-03-14,Australia,0.63
2021-03-14,Austria,9.25
2021-03-14,Belgium,7.02
2021-03-14,Canada,6.39
2021-03-14,Chile,25.10
2021-03-14,China,0.00
2021-03-14,Colombia,1.57
2021-03-14,Costa Rica,0.00
2021-03-14,Czechia,7.51
2021-03-14,Denmark,9.92
2021-03-14,Estonia,10.44
2021-03-14,Finland,10.75
2021-03-14,France,8.18
2021-03-14,Germany,7.95
2021-03-14,Greece,0.00
2021-03-14,Hungary,13.85
2021-03-14,Iceland,0.00
2021-03-14,Ireland,9.08
2021-03-14,Israel,57.84
2021-03-14,Italy,8.04
2021-03-14,Japan,0.00
2021-03-14,Latvia,5.05
2021-03-14,Lithuania,9.52
2021-03-14,Luxembourg,6.85
2021-03-14,Mexico,2.86
2021-03-14,Netherlands,8.87
2021-03-14,New Zealand,0.48
2021-03-14,Norway,8.39
2021-03-14,Poland,7.74
2021-03-14,Portugal,8.50
2021-03-14,Slovakia,7.98
2021-03-14,Slovenia,8.56
2021-03-14,South Korea,1.14
2021-03-14,Spain,0.00
2021-03-14,Sweden,8.81
2021-03-14,Switzerland,7.81
2021-03-14,Turkey,9.28
2021-03-14,United Kingdom,35.85
2021-03-14,United States,20.96
