tDate,Country,VaccinatedRate
2021-12-29,Australia,79.22
2021-12-29,Austria,73.11
2021-12-29,Belgium,76.59
2021-12-29,Canada,83.28
2021-12-29,Chile,89.95
2021-12-29,China,0.00
2021-12-29,Colombia,74.70
2021-12-29,Czechia,63.56
2021-12-29,Denmark,82.61
2021-12-29,Estonia,63.52
2021-12-29,Finland,0.00
2021-12-29,France,80.77
2021-12-29,Germany,73.45
2021-12-29,Greece,71.79
2021-12-29,Hungary,65.01
2021-12-29,Iceland,0.00
2021-12-29,Ireland,78.11
2021-12-29,Israel,74.51
2021-12-29,Italy,80.00
2021-12-29,Japan,0.00
2021-12-29,Latvia,70.32
2021-12-29,Lithuania,71.20
2021-12-29,Luxembourg,73.04
2021-12-29,Mexico,0.00
2021-12-29,New Zealand,0.00
2021-12-29,Norway,78.37
2021-12-29,Poland,0.00
2021-12-29,Portugal,0.00
2021-12-29,Slovakia,49.80
2021-12-29,Slovenia,60.11
2021-12-29,South Korea,85.08
2021-12-29,Spain,84.85
2021-12-29,Sweden,0.00
2021-12-29,Switzerland,68.51
2021-12-29,Taiwan,0.00
2021-12-29,Turkey,66.87
2021-12-29,United Kingdom,75.85
2021-12-29,United States,73.15
