Date,Country,VaccinatedRate
2022-07-19,Australia,86.78
2022-07-19,Chile,93.80
2022-07-19,China,0.00
2022-07-19,Czechia,64.97
2022-07-19,Denmark,83.03
2022-07-19,France,83.30
2022-07-19,Germany,77.14
2022-07-19,Greece,76.39
2022-07-19,Hungary,66.56
2022-07-19,Israel,76.38
2022-07-19,Italy,84.17
2022-07-19,Japan,82.36
2022-07-19,Lithuania,72.60
2022-07-19,New Zealand,88.35
2022-07-19,Norway,79.46
2022-07-19,Poland,60.17
2022-07-19,South Korea,86.99
2022-07-19,Taiwan,88.92
2022-07-19,Turkey,68.05
