Date,Country,VaccinatedRate
2021-06-19,Australia,0.00
2021-06-19,Austria,49.57
2021-06-19,Belgium,54.72
2021-06-19,Canada,65.79
2021-06-19,Chile,63.22
2021-06-19,China,0.00
2021-06-19,Colombia,19.65
2021-06-19,Costa Rica,0.00
2021-06-19,Czechia,44.66
2021-06-19,Denmark,51.54
2021-06-19,Estonia,40.91
2021-06-19,Finland,55.32
2021-06-19,France,49.37
2021-06-19,Germany,50.78
2021-06-19,Greece,43.09
2021-06-19,Hungary,0.00
2021-06-19,Iceland,0.00
2021-06-19,Ireland,0.00
2021-06-19,Israel,62.49
2021-06-19,Italy,52.07
2021-06-19,Japan,20.35
2021-06-19,Latvia,34.07
2021-06-19,Lithuania,44.94
2021-06-19,Luxembourg,0.00
2021-06-19,Mexico,21.31
2021-06-19,Netherlands,0.00
2021-06-19,New Zealand,12.64
2021-06-19,Norway,40.11
2021-06-19,Poland,42.67
2021-06-19,Portugal,47.74
2021-06-19,Slovakia,35.86
2021-06-19,Slovenia,38.55
2021-06-19,South Korea,29.01
2021-06-19,Spain,0.00
2021-06-19,Sweden,0.00
2021-06-19,Switzerland,46.13
2021-06-19,Taiwan,0.00
2021-06-19,Turkey,31.54
2021-06-19,United Kingdom,62.99
2021-06-19,United States,53.09
