Date,Country,VaccinatedRate
2021-09-23,Australia,60.49
2021-09-23,Austria,62.90
2021-09-23,Belgium,73.55
2021-09-23,Canada,75.94
2021-09-23,Chile,77.73
2021-09-23,China,0.00
2021-09-23,Colombia,50.06
2021-09-23,Czechia,56.53
2021-09-23,Denmark,76.52
2021-09-23,Estonia,56.77
2021-09-23,Finland,74.21
2021-09-23,France,76.55
2021-09-23,Germany,67.01
2021-09-23,Greece,61.72
2021-09-23,Hungary,60.97
2021-09-23,Iceland,81.97
2021-09-23,Ireland,75.45
2021-09-23,Israel,69.19
2021-09-23,Italy,73.97
2021-09-23,Japan,68.09
2021-09-23,Latvia,47.95
2021-09-23,Lithuania,64.40
2021-09-23,Luxembourg,65.69
2021-09-23,Mexico,48.46
2021-09-23,Netherlands,0.00
2021-09-23,New Zealand,65.71
2021-09-23,Norway,75.50
2021-09-23,Poland,52.20
2021-09-23,Portugal,87.65
2021-09-23,Slovakia,44.61
2021-09-23,Slovenia,53.35
2021-09-23,South Korea,71.66
2021-09-23,Spain,80.37
2021-09-23,Sweden,70.03
2021-09-23,Switzerland,62.52
2021-09-23,Taiwan,49.94
2021-09-23,Turkey,62.54
2021-09-23,United Kingdom,71.36
2021-09-23,United States,63.85
