tDate,Country,VaccinatedRate
2022-05-20,Australia,86.50
2022-05-20,Austria,75.49
2022-05-20,Belgium,79.45
2022-05-20,Canada,86.51
2022-05-20,Chile,93.41
2022-05-20,China,0.00
2022-05-20,Costa Rica,0.00
2022-05-20,Czechia,64.91
2022-05-20,Denmark,83.17
2022-05-20,Estonia,65.02
2022-05-20,Finland,0.00
2022-05-20,France,83.13
2022-05-20,Germany,76.92
2022-05-20,Greece,76.31
2022-05-20,Hungary,0.00
2022-05-20,Ireland,81.97
2022-05-20,Israel,76.33
2022-05-20,Italy,84.12
2022-05-20,Japan,82.09
2022-05-20,Latvia,72.06
2022-05-20,Lithuania,72.55
2022-05-20,Luxembourg,75.75
2022-05-20,New Zealand,88.25
2022-05-20,Norway,79.36
2022-05-20,Poland,60.05
2022-05-20,Slovakia,0.00
2022-05-20,Slovenia,60.88
2022-05-20,South Korea,86.93
2022-05-20,Switzerland,69.81
2022-05-20,Taiwan,84.46
2022-05-20,Turkey,0.00
2022-05-20,United States,77.57
