Date,Country,VaccinatedRate
2021-03-30,Australia,0.00
2021-03-30,Austria,13.62
2021-03-30,Belgium,11.60
2021-03-30,Canada,12.59
2021-03-30,Chile,34.81
2021-03-30,China,0.00
2021-03-30,Colombia,3.63
2021-03-30,Costa Rica,0.00
2021-03-30,Czechia,11.10
2021-03-30,Denmark,12.42
2021-03-30,Estonia,14.99
2021-03-30,Finland,15.55
2021-03-30,France,13.01
2021-03-30,Germany,11.53
2021-03-30,Greece,10.42
2021-03-30,Hungary,20.87
2021-03-30,Iceland,0.00
2021-03-30,Ireland,12.12
2021-03-30,Israel,59.61
2021-03-30,Italy,11.59
2021-03-30,Japan,0.68
2021-03-30,Latvia,7.40
2021-03-30,Lithuania,12.62
2021-03-30,Luxembourg,11.17
2021-03-30,Mexico,0.00
2021-03-30,Netherlands,0.00
2021-03-30,New Zealand,1.08
2021-03-30,Norway,12.21
2021-03-30,Poland,10.75
2021-03-30,Portugal,12.14
2021-03-30,Slovakia,12.81
2021-03-30,Slovenia,11.72
2021-03-30,South Korea,1.65
2021-03-30,Spain,10.89
2021-03-30,Sweden,0.00
2021-03-30,Switzerland,10.51
2021-03-30,Taiwan,0.05
2021-03-30,Turkey,10.13
2021-03-30,United Kingdom,45.31
2021-03-30,United States,28.85
