Date,Country,VaccinatedRate
2021-01-01,Austria,0.06
2021-01-01,Belgium,0.01
2021-01-01,Canada,0.27
2021-01-01,Chile,0.05
2021-01-01,China,0.00
2021-01-01,Costa Rica,0.00
2021-01-01,Czechia,0.11
2021-01-01,Denmark,0.62
2021-01-01,Estonia,0.19
2021-01-01,Finland,0.00
2021-01-01,France,0.00
2021-01-01,Germany,0.27
2021-01-01,Greece,0.03
2021-01-01,Hungary,0.00
2021-01-01,Iceland,0.00
2021-01-01,Ireland,0.00
2021-01-01,Israel,12.08
2021-01-01,Italy,0.08
2021-01-01,Latvia,0.12
2021-01-01,Lithuania,0.36
2021-01-01,Luxembourg,0.00
2021-01-01,Mexico,0.00
2021-01-01,Norway,0.04
2021-01-01,Poland,0.00
2021-01-01,Portugal,0.32
2021-01-01,Slovenia,0.55
2021-01-01,Sweden,0.00
2021-01-01,Switzerland,0.07
2021-01-01,United Kingdom,0.00
2021-01-01,United States,0.00
