Date,Country,VaccinatedRate
2021-06-18,Australia,21.48
2021-06-18,Austria,49.24
2021-06-18,Belgium,53.89
2021-06-18,Canada,65.61
2021-06-18,Chile,63.14
2021-06-18,China,0.00
2021-06-18,Colombia,0.00
2021-06-18,Costa Rica,0.00
2021-06-18,Czechia,44.45
2021-06-18,Denmark,51.13
2021-06-18,Estonia,40.79
2021-06-18,Finland,54.75
2021-06-18,France,49.03
2021-06-18,Germany,50.61
2021-06-18,Greece,42.66
2021-06-18,Hungary,0.00
2021-06-18,Iceland,0.00
2021-06-18,Ireland,0.00
2021-06-18,Israel,62.49
2021-06-18,Italy,51.57
2021-06-18,Japan,19.84
2021-06-18,Latvia,33.88
2021-06-18,Lithuania,44.89
2021-06-18,Luxembourg,44.63
2021-06-18,Mexico,21.14
2021-06-18,Netherlands,0.00
2021-06-18,New Zealand,12.49
2021-06-18,Norway,39.99
2021-06-18,Poland,42.45
2021-06-18,Portugal,47.51
2021-06-18,Slovakia,35.66
2021-06-18,Slovenia,38.49
2021-06-18,South Korea,28.59
2021-06-18,Spain,0.00
2021-06-18,Sweden,0.00
2021-06-18,Switzerland,45.74
2021-06-18,Taiwan,0.00
2021-06-18,Turkey,30.93
2021-06-18,United Kingdom,62.58
2021-06-18,United States,52.95
