tDate,Country,VaccinatedRate
2022-03-31,Australia,86.13
2022-03-31,Austria,0.00
2022-03-31,Belgium,79.36
2022-03-31,Canada,85.84
2022-03-31,Chile,93.06
2022-03-31,China,88.47
2022-03-31,Colombia,0.00
2022-03-31,Costa Rica,0.00
2022-03-31,Czechia,64.82
2022-03-31,Denmark,83.26
2022-03-31,Estonia,64.84
2022-03-31,France,82.54
2022-03-31,Germany,75.90
2022-03-31,Greece,76.16
2022-03-31,Hungary,66.46
2022-03-31,Ireland,81.69
2022-03-31,Israel,76.26
2022-03-31,Italy,84.03
2022-03-31,Japan,81.34
2022-03-31,Latvia,71.99
2022-03-31,Lithuania,72.45
2022-03-31,Luxembourg,75.67
2022-03-31,New Zealand,88.15
2022-03-31,Norway,79.26
2022-03-31,Poland,59.76
2022-03-31,Slovakia,0.00
2022-03-31,Slovenia,60.84
2022-03-31,South Korea,86.76
2022-03-31,Sweden,76.96
2022-03-31,Switzerland,69.76
2022-03-31,Taiwan,81.56
2022-03-31,Turkey,67.94
2022-03-31,United Kingdom,77.42
2022-03-31,United States,76.80
