tDate,Country,VaccinatedRate
2021-10-27,Australia,73.23
2021-10-27,Austria,64.95
2021-10-27,Belgium,74.81
2021-10-27,Canada,78.22
2021-10-27,Chile,85.54
2021-10-27,China,0.00
2021-10-27,Colombia,58.07
2021-10-27,Costa Rica,0.00
2021-10-27,Czechia,57.86
2021-10-27,Denmark,76.99
2021-10-27,Estonia,59.52
2021-10-27,Finland,75.95
2021-10-27,France,78.22
2021-10-27,Germany,68.69
2021-10-27,Greece,63.82
2021-10-27,Hungary,61.73
2021-10-27,Iceland,0.00
2021-10-27,Ireland,76.48
2021-10-27,Israel,70.90
2021-10-27,Italy,77.14
2021-10-27,Japan,77.26
2021-10-27,Latvia,60.71
2021-10-27,Lithuania,67.07
2021-10-27,Luxembourg,69.02
2021-10-27,Mexico,0.00
2021-10-27,Netherlands,0.00
2021-10-27,New Zealand,75.50
2021-10-27,Norway,76.89
2021-10-27,Poland,0.00
2021-10-27,Portugal,0.00
2021-10-27,Slovakia,45.85
2021-10-27,Slovenia,57.04
2021-10-27,South Korea,79.09
2021-10-27,Spain,81.32
2021-10-27,Sweden,0.00
2021-10-27,Switzerland,65.51
2021-10-27,Taiwan,68.77
2021-10-27,Turkey,65.02
2021-10-27,United Kingdom,73.07
2021-10-27,United States,66.50
