Date,Country,VaccinatedRate
2021-09-25,Australia,61.73
2021-09-25,Austria,63.12
2021-09-25,Belgium,73.70
2021-09-25,Canada,76.28
2021-09-25,Chile,78.11
2021-09-25,China,0.00
2021-09-25,Colombia,50.50
2021-09-25,Costa Rica,0.00
2021-09-25,Czechia,56.60
2021-09-25,Denmark,76.55
2021-09-25,Estonia,56.95
2021-09-25,Finland,74.28
2021-09-25,France,76.69
2021-09-25,Germany,67.16
2021-09-25,Greece,61.88
2021-09-25,Hungary,0.00
2021-09-25,Iceland,0.00
2021-09-25,Ireland,75.54
2021-09-25,Israel,69.26
2021-09-25,Italy,74.27
2021-09-25,Japan,0.00
2021-09-25,Latvia,48.50
2021-09-25,Lithuania,64.55
2021-09-25,Luxembourg,65.82
2021-09-25,Mexico,48.67
2021-09-25,Netherlands,0.00
2021-09-25,New Zealand,66.50
2021-09-25,Norway,75.68
2021-09-25,Poland,52.27
2021-09-25,Portugal,0.00
2021-09-25,Slovakia,44.70
2021-09-25,Slovenia,53.67
2021-09-25,South Korea,73.46
2021-09-25,Spain,0.00
2021-09-25,Sweden,0.00
2021-09-25,Switzerland,62.87
2021-09-25,Taiwan,0.00
2021-09-25,Turkey,62.78
2021-09-25,United Kingdom,71.43
2021-09-25,United States,64.03
