tDate,Country,VaccinatedRate
2021-10-18,Australia,70.93
2021-10-18,Austria,64.39
2021-10-18,Belgium,74.53
2021-10-18,Canada,77.71
2021-10-18,Chile,84.23
2021-10-18,China,0.00
2021-10-18,Colombia,56.04
2021-10-18,Costa Rica,70.00
2021-10-18,Czechia,57.22
2021-10-18,Denmark,76.81
2021-10-18,Estonia,58.27
2021-10-18,Finland,75.45
2021-10-18,France,77.88
2021-10-18,Germany,68.30
2021-10-18,Greece,63.16
2021-10-18,Hungary,61.51
2021-10-18,Iceland,0.00
2021-10-18,Ireland,76.17
2021-10-18,Israel,70.67
2021-10-18,Italy,76.70
2021-10-18,Japan,75.87
2021-10-18,Latvia,55.83
2021-10-18,Lithuania,66.27
2021-10-18,Luxembourg,67.92
2021-10-18,Mexico,53.05
2021-10-18,Netherlands,0.00
2021-10-18,New Zealand,73.74
2021-10-18,Norway,76.72
2021-10-18,Poland,0.00
2021-10-18,Portugal,88.52
2021-10-18,Slovakia,45.61
2021-10-18,Slovenia,56.73
2021-10-18,South Korea,78.15
2021-10-18,Spain,81.08
2021-10-18,Sweden,0.00
2021-10-18,Switzerland,64.98
2021-10-18,Taiwan,62.37
2021-10-18,Turkey,64.57
2021-10-18,United Kingdom,72.52
2021-10-18,United States,65.84
