Date,Country,VaccinatedRate
2021-09-18,Australia,57.63
2021-09-18,Austria,62.50
2021-09-18,Belgium,73.38
2021-09-18,Canada,75.28
2021-09-18,Chile,76.40
2021-09-18,China,76.22
2021-09-18,Colombia,48.99
2021-09-18,Costa Rica,0.00
2021-09-18,Czechia,56.36
2021-09-18,Denmark,76.41
2021-09-18,Estonia,56.41
2021-09-18,Finland,73.89
2021-09-18,Germany,66.59
2021-09-18,Greece,61.35
2021-09-18,Iceland,0.00
2021-09-18,Ireland,75.27
2021-09-18,Israel,68.97
2021-09-18,Italy,73.28
2021-09-18,Japan,0.00
2021-09-18,Latvia,47.44
2021-09-18,Lithuania,63.86
2021-09-18,Mexico,47.66
2021-09-18,Netherlands,0.00
2021-09-18,New Zealand,63.36
2021-09-18,Norway,74.44
2021-09-18,Poland,0.00
2021-09-18,Portugal,0.00
2021-09-18,Slovakia,44.34
2021-09-18,Slovenia,52.30
2021-09-18,South Korea,70.41
2021-09-18,Spain,0.00
2021-09-18,Sweden,0.00
2021-09-18,Switzerland,61.59
2021-09-18,Taiwan,0.00
2021-09-18,Turkey,61.85
2021-09-18,United Kingdom,71.22
2021-09-18,United States,63.53
