Date,Country,VaccinatedRate
2021-03-05,Australia,0.28
2021-03-05,Austria,6.34
2021-03-05,Belgium,5.68
2021-03-05,Canada,4.45
2021-03-05,Chile,21.08
2021-03-05,China,0.00
2021-03-05,Colombia,0.00
2021-03-05,Costa Rica,2.76
2021-03-05,Czechia,5.24
2021-03-05,Denmark,8.68
2021-03-05,Estonia,7.37
2021-03-05,Finland,8.09
2021-03-05,France,5.72
2021-03-05,Germany,5.95
2021-03-05,Greece,6.73
2021-03-05,Hungary,9.86
2021-03-05,Iceland,7.88
2021-03-05,Ireland,7.30
2021-03-05,Israel,55.78
2021-03-05,Italy,6.09
2021-03-05,Japan,0.04
2021-03-05,Latvia,3.81
2021-03-05,Lithuania,7.87
2021-03-05,Luxembourg,0.00
2021-03-05,Mexico,1.63
2021-03-05,Netherlands,0.00
2021-03-05,New Zealand,0.30
2021-03-05,Norway,7.39
2021-03-05,Poland,0.00
2021-03-05,Portugal,7.19
2021-03-05,Slovakia,6.24
2021-03-05,Slovenia,7.01
2021-03-05,South Korea,0.58
2021-03-05,Spain,0.00
2021-03-05,Sweden,0.00
2021-03-05,Switzerland,6.76
2021-03-05,Turkey,8.76
2021-03-05,United Kingdom,31.96
2021-03-05,United States,16.69
