tDate,Country,VaccinatedRate
2021-11-04,Australia,74.53
2021-11-04,Austria,65.72
2021-11-04,Belgium,75.09
2021-11-04,Canada,78.57
2021-11-04,Chile,86.25
2021-11-04,China,0.00
2021-11-04,Colombia,60.14
2021-11-04,Costa Rica,0.00
2021-11-04,Czechia,58.71
2021-11-04,Denmark,77.19
2021-11-04,Estonia,60.68
2021-11-04,Finland,76.37
2021-11-04,France,78.46
2021-11-04,Germany,69.00
2021-11-04,Greece,64.41
2021-11-04,Hungary,61.94
2021-11-04,Iceland,82.51
2021-11-04,Ireland,76.70
2021-11-04,Israel,71.06
2021-11-04,Italy,77.36
2021-11-04,Japan,78.13
2021-11-04,Latvia,63.77
2021-11-04,Lithuania,67.62
2021-11-04,Luxembourg,69.89
2021-11-04,Mexico,57.34
2021-11-04,Netherlands,0.00
2021-11-04,New Zealand,76.91
2021-11-04,Norway,77.06
2021-11-04,Poland,53.73
2021-11-04,Slovakia,46.07
2021-11-04,Slovenia,57.39
2021-11-04,South Korea,79.90
2021-11-04,Spain,81.47
2021-11-04,Sweden,71.47
2021-11-04,Switzerland,65.85
2021-11-04,Taiwan,72.94
2021-11-04,Turkey,65.32
2021-11-04,United Kingdom,73.54
2021-11-04,United States,67.16
