tDate,Country,VaccinatedRate
2021-12-18,Australia,78.80
2021-12-18,Austria,72.46
2021-12-18,Belgium,76.42
2021-12-18,Canada,82.51
2021-12-18,Chile,89.30
2021-12-18,China,0.00
2021-12-18,Colombia,73.80
2021-12-18,Costa Rica,0.00
2021-12-18,Czechia,63.21
2021-12-18,Denmark,81.62
2021-12-18,Estonia,63.14
2021-12-18,France,80.30
2021-12-18,Germany,72.70
2021-12-18,Greece,70.63
2021-12-18,Hungary,0.00
2021-12-18,Iceland,0.00
2021-12-18,Ireland,77.93
2021-12-18,Israel,73.36
2021-12-18,Italy,79.32
2021-12-18,Japan,0.00
2021-12-18,Latvia,69.72
2021-12-18,Lithuania,70.68
2021-12-18,Luxembourg,72.26
2021-12-18,Mexico,0.00
2021-12-18,Netherlands,72.93
2021-12-18,New Zealand,81.55
2021-12-18,Norway,78.17
2021-12-18,Poland,56.56
2021-12-18,Portugal,0.00
2021-12-18,Slovakia,49.50
2021-12-18,Slovenia,59.74
2021-12-18,South Korea,83.96
2021-12-18,Spain,0.00
2021-12-18,Sweden,0.00
2021-12-18,Switzerland,68.18
2021-12-18,Taiwan,0.00
2021-12-18,Turkey,66.61
2021-12-18,United Kingdom,75.45
2021-12-18,United States,72.28
