tDate,Country,VaccinatedRate
2022-03-14,Australia,85.84
2022-03-14,Austria,0.00
2022-03-14,Belgium,79.32
2022-03-14,Canada,0.00
2022-03-14,Chile,92.88
2022-03-14,China,88.11
2022-03-14,Colombia,0.00
2022-03-14,Costa Rica,83.16
2022-03-14,Czechia,64.78
2022-03-14,Denmark,83.29
2022-03-14,Estonia,64.78
2022-03-14,Finland,0.00
2022-03-14,France,82.54
2022-03-14,Germany,75.79
2022-03-14,Greece,75.99
2022-03-14,Hungary,0.00
2022-03-14,Iceland,0.00
2022-03-14,Ireland,81.53
2022-03-14,Israel,76.23
2022-03-14,Italy,83.96
2022-03-14,Japan,80.91
2022-03-14,Latvia,71.94
2022-03-14,Lithuania,72.40
2022-03-14,Mexico,65.59
2022-03-14,Netherlands,0.00
2022-03-14,New Zealand,88.01
2022-03-14,Norway,79.22
2022-03-14,Poland,0.00
2022-03-14,Slovenia,60.82
2022-03-14,South Korea,86.67
2022-03-14,Spain,0.00
2022-03-14,Sweden,0.00
2022-03-14,Switzerland,69.76
2022-03-14,Taiwan,81.34
2022-03-14,Turkey,67.89
2022-03-14,United Kingdom,77.28
2022-03-14,United States,76.54
