tDate,Country,VaccinatedRate
2022-08-02,Australia,86.86
2022-08-02,Belgium,79.54
2022-08-02,Canada,86.14
2022-08-02,Chile,93.88
2022-08-02,China,0.00
2022-08-02,Czechia,64.98
2022-08-02,Denmark,82.98
2022-08-02,Finland,0.00
2022-08-02,France,83.34
2022-08-02,Germany,77.16
2022-08-02,Greece,76.40
2022-08-02,Hungary,66.58
2022-08-02,Ireland,82.14
2022-08-02,Israel,76.39
2022-08-02,Italy,84.18
2022-08-02,Japan,82.45
2022-08-02,Lithuania,72.62
2022-08-02,New Zealand,88.37
2022-08-02,Norway,79.47
2022-08-02,Poland,60.19
2022-08-02,South Korea,87.01
2022-08-02,Spain,0.00
2022-08-02,Taiwan,89.39
2022-08-02,Turkey,68.07
2022-08-02,United States,78.58
