tDate,Country,VaccinatedRate
2021-04-02,Australia,0.00
2021-04-02,Austria,14.40
2021-04-02,Belgium,13.45
2021-04-02,Canada,14.07
2021-04-02,Chile,36.18
2021-04-02,China,0.00
2021-04-02,Colombia,3.85
2021-04-02,Costa Rica,0.00
2021-04-02,Czechia,11.61
2021-04-02,Denmark,12.80
2021-04-02,Estonia,16.19
2021-04-02,Finland,17.40
2021-04-02,France,14.32
2021-04-02,Germany,12.28
2021-04-02,Greece,10.95
2021-04-02,Hungary,23.21
2021-04-02,Iceland,0.00
2021-04-02,Ireland,13.15
2021-04-02,Israel,59.83
2021-04-02,Italy,12.61
2021-04-02,Japan,0.72
2021-04-02,Latvia,7.96
2021-04-02,Lithuania,14.18
2021-04-02,Luxembourg,0.00
2021-04-02,Mexico,5.82
2021-04-02,Netherlands,0.00
2021-04-02,New Zealand,1.34
2021-04-02,Norway,13.16
2021-04-02,Poland,12.02
2021-04-02,Portugal,12.95
2021-04-02,Slovakia,13.65
2021-04-02,Slovenia,13.65
2021-04-02,South Korea,1.85
2021-04-02,Spain,0.00
2021-04-02,Sweden,0.00
2021-04-02,Switzerland,11.11
2021-04-02,Taiwan,0.07
2021-04-02,Turkey,10.95
2021-04-02,United Kingdom,46.07
2021-04-02,United States,30.58
