tDate,Country,VaccinatedRate
2022-01-22,Australia,82.69
2022-01-22,Austria,74.38
2022-01-22,Belgium,78.13
2022-01-22,Canada,84.56
2022-01-22,Chile,91.34
2022-01-22,China,0.00
2022-01-22,Colombia,0.00
2022-01-22,Costa Rica,0.00
2022-01-22,Czechia,64.43
2022-01-22,Denmark,83.30
2022-01-22,Estonia,64.31
2022-01-22,Finland,0.00
2022-01-22,France,81.99
2022-01-22,Germany,74.80
2022-01-22,Greece,74.21
2022-01-22,Hungary,0.00
2022-01-22,Iceland,0.00
2022-01-22,Ireland,80.42
2022-01-22,Israel,76.06
2022-01-22,Italy,82.43
2022-01-22,Japan,0.00
2022-01-22,Latvia,71.41
2022-01-22,Lithuania,72.08
2022-01-22,Luxembourg,74.75
2022-01-22,Mexico,0.00
2022-01-22,Netherlands,77.86
2022-01-22,New Zealand,82.21
2022-01-22,Norway,78.82
2022-01-22,Poland,58.67
2022-01-22,Portugal,0.00
2022-01-22,Slovakia,0.00
2022-01-22,Slovenia,60.59
2022-01-22,South Korea,86.02
2022-01-22,Spain,0.00
2022-01-22,Sweden,0.00
2022-01-22,Switzerland,69.47
2022-01-22,Taiwan,0.00
2022-01-22,Turkey,67.42
2022-01-22,United Kingdom,76.57
2022-01-22,United States,74.75
