tDate,Country,VaccinatedRate
2021-05-10,Australia,0.00
2021-05-10,Austria,30.47
2021-05-10,Belgium,31.90
2021-05-10,Canada,39.38
2021-05-10,Chile,45.26
2021-05-10,China,0.00
2021-05-10,Colombia,7.88
2021-05-10,Costa Rica,12.79
2021-05-10,Czechia,25.31
2021-05-10,Denmark,26.24
2021-05-10,Estonia,28.31
2021-05-10,Finland,35.05
2021-05-10,France,28.25
2021-05-10,Germany,33.17
2021-05-10,Greece,24.18
2021-05-10,Hungary,45.11
2021-05-10,Iceland,0.00
2021-05-10,Ireland,27.63
2021-05-10,Israel,61.72
2021-05-10,Italy,28.70
2021-05-10,Japan,3.39
2021-05-10,Latvia,19.82
2021-05-10,Lithuania,29.75
2021-05-10,Luxembourg,28.27
2021-05-10,Mexico,0.00
2021-05-10,Netherlands,0.00
2021-05-10,New Zealand,5.41
2021-05-10,Norway,27.68
2021-05-10,Poland,27.52
2021-05-10,Portugal,29.24
2021-05-10,Slovakia,23.44
2021-05-10,Slovenia,23.65
2021-05-10,South Korea,7.14
2021-05-10,Spain,30.01
2021-05-10,Sweden,0.00
2021-05-10,Switzerland,25.28
2021-05-10,Taiwan,0.00
2021-05-10,Turkey,17.19
2021-05-10,United Kingdom,52.18
2021-05-10,United States,45.90
