tDate,Country,VaccinatedRate
2022-05-21,Australia,86.50
2022-05-21,Belgium,79.45
2022-05-21,Canada,86.56
2022-05-21,Chile,93.41
2022-05-21,China,0.00
2022-05-21,Costa Rica,0.00
2022-05-21,Czechia,64.91
2022-05-21,Denmark,83.17
2022-05-21,Estonia,65.03
2022-05-21,Finland,0.00
2022-05-21,France,83.13
2022-05-21,Germany,76.92
2022-05-21,Greece,76.31
2022-05-21,Hungary,0.00
2022-05-21,Ireland,81.98
2022-05-21,Israel,76.33
2022-05-21,Italy,84.12
2022-05-21,Japan,82.11
2022-05-21,Latvia,72.06
2022-05-21,Lithuania,72.55
2022-05-21,Luxembourg,75.76
2022-05-21,New Zealand,88.25
2022-05-21,Norway,79.36
2022-05-21,Poland,60.05
2022-05-21,Slovakia,0.00
2022-05-21,Slovenia,60.88
2022-05-21,South Korea,86.93
2022-05-21,Switzerland,69.81
2022-05-21,Taiwan,0.00
2022-05-21,Turkey,68.01
2022-05-21,United States,77.59
