tDate,Country,VaccinatedRate
2022-06-03,Australia,86.57
2022-06-03,Austria,75.51
2022-06-03,Belgium,79.47
2022-06-03,Canada,85.98
2022-06-03,Chile,93.54
2022-06-03,China,0.00
2022-06-03,Colombia,82.50
2022-06-03,Czechia,64.93
2022-06-03,Denmark,83.14
2022-06-03,Estonia,65.07
2022-06-03,France,83.17
2022-06-03,Germany,76.94
2022-06-03,Greece,76.33
2022-06-03,Hungary,0.00
2022-06-03,Ireland,82.03
2022-06-03,Israel,76.34
2022-06-03,Italy,84.13
2022-06-03,Japan,0.87
2022-06-03,Latvia,72.08
2022-06-03,Lithuania,72.56
2022-06-03,Luxembourg,75.78
2022-06-03,Mexico,67.59
2022-06-03,New Zealand,88.28
2022-06-03,Norway,79.39
2022-06-03,Poland,60.12
2022-06-03,Slovakia,0.00
2022-06-03,Slovenia,60.88
2022-06-03,South Korea,86.95
2022-06-03,Switzerland,69.83
2022-06-03,Taiwan,87.43
2022-06-03,United States,77.75
