tDate,Country,VaccinatedRate
2021-05-22,Australia,0.00
2021-05-22,Austria,37.37
2021-05-22,Belgium,37.83
2021-05-22,Canada,50.14
2021-05-22,Chile,50.28
2021-05-22,China,0.00
2021-05-22,Colombia,10.00
2021-05-22,Costa Rica,0.00
2021-05-22,Czechia,32.53
2021-05-22,Denmark,31.70
2021-05-22,Estonia,32.75
2021-05-22,Finland,41.19
2021-05-22,France,35.61
2021-05-22,Germany,39.89
2021-05-22,Greece,30.86
2021-05-22,Hungary,51.96
2021-05-22,Iceland,0.00
2021-05-22,Ireland,0.00
2021-05-22,Israel,61.89
2021-05-22,Italy,34.97
2021-05-22,Japan,6.08
2021-05-22,Latvia,26.34
2021-05-22,Lithuania,34.87
2021-05-22,Luxembourg,0.00
2021-05-22,Mexico,13.71
2021-05-22,Netherlands,0.00
2021-05-22,New Zealand,7.27
2021-05-22,Norway,29.81
2021-05-22,Poland,33.63
2021-05-22,Portugal,34.82
2021-05-22,Slovakia,28.50
2021-05-22,Slovenia,30.30
2021-05-22,South Korea,7.33
2021-05-22,Spain,0.00
2021-05-22,Sweden,0.00
2021-05-22,Switzerland,31.43
2021-05-22,Taiwan,0.00
2021-05-22,Turkey,18.72
2021-05-22,United Kingdom,55.63
2021-05-22,United States,48.80
