tDate,Country,VaccinatedRate
2021-05-02,Australia,0.00
2021-05-02,Austria,26.43
2021-05-02,Belgium,26.94
2021-05-02,Canada,33.35
2021-05-02,Chile,42.52
2021-05-02,China,0.00
2021-05-02,Colombia,6.74
2021-05-02,Costa Rica,0.00
2021-05-02,Czechia,20.73
2021-05-02,Denmark,23.40
2021-05-02,Estonia,25.61
2021-05-02,Finland,30.54
2021-05-02,France,24.70
2021-05-02,Germany,28.14
2021-05-02,Greece,0.00
2021-05-02,Hungary,42.28
2021-05-02,Iceland,0.00
2021-05-02,Ireland,23.26
2021-05-02,Israel,61.49
2021-05-02,Italy,24.52
2021-05-02,Japan,2.69
2021-05-02,Latvia,16.49
2021-05-02,Lithuania,25.87
2021-05-02,Luxembourg,23.38
2021-05-02,Mexico,9.69
2021-05-02,Netherlands,26.36
2021-05-02,New Zealand,4.26
2021-05-02,Norway,25.70
2021-05-02,Poland,0.00
2021-05-02,Portugal,25.09
2021-05-02,Slovakia,20.68
2021-05-02,Slovenia,20.72
2021-05-02,South Korea,6.57
2021-05-02,Spain,26.09
2021-05-02,Sweden,27.27
2021-05-02,Switzerland,21.08
2021-05-02,Taiwan,0.24
2021-05-02,Turkey,16.23
2021-05-02,United Kingdom,50.72
2021-05-02,United States,44.17
