tDate,Country,VaccinatedRate
2022-08-25,Australia,86.94
2022-08-25,Austria,76.11
2022-08-25,Canada,0.00
2022-08-25,Chile,93.97
2022-08-25,China,0.00
2022-08-25,Czechia,65.01
2022-08-25,Denmark,82.91
2022-08-25,France,83.37
2022-08-25,Germany,77.19
2022-08-25,Greece,76.42
2022-08-25,Israel,76.41
2022-08-25,Italy,84.20
2022-08-25,Japan,82.56
2022-08-25,Lithuania,72.65
2022-08-25,Norway,79.48
2022-08-25,Poland,60.23
2022-08-25,South Korea,87.03
2022-08-25,Sweden,77.21
2022-08-25,Taiwan,89.89
2022-08-25,Turkey,68.10
