tDate,Country,VaccinatedRate
2022-03-27,Australia,86.06
2022-03-27,Austria,0.00
2022-03-27,Belgium,79.36
2022-03-27,Canada,85.80
2022-03-27,Chile,93.01
2022-03-27,China,0.00
2022-03-27,Colombia,81.81
2022-03-27,Costa Rica,0.00
2022-03-27,Czechia,64.81
2022-03-27,Denmark,83.26
2022-03-27,Estonia,64.83
2022-03-27,Finland,0.00
2022-03-27,France,82.53
2022-03-27,Germany,75.88
2022-03-27,Greece,76.12
2022-03-27,Hungary,66.45
2022-03-27,Iceland,0.00
2022-03-27,Ireland,0.00
2022-03-27,Israel,76.26
2022-03-27,Italy,84.02
2022-03-27,Japan,81.21
2022-03-27,Latvia,71.97
2022-03-27,Lithuania,72.43
2022-03-27,Mexico,65.69
2022-03-27,New Zealand,88.13
2022-03-27,Norway,79.25
2022-03-27,Poland,59.75
2022-03-27,Slovakia,51.65
2022-03-27,Slovenia,60.84
2022-03-27,South Korea,86.74
2022-03-27,Spain,0.00
2022-03-27,Sweden,0.00
2022-03-27,Switzerland,69.78
2022-03-27,Taiwan,81.50
2022-03-27,Turkey,67.93
2022-03-27,United Kingdom,77.39
2022-03-27,United States,76.74
