Date,Country,VaccinatedRate
2021-05-23,Australia,0.00
2021-05-23,Austria,37.58
2021-05-23,Belgium,37.89
2021-05-23,Canada,50.89
2021-05-23,Chile,50.30
2021-05-23,China,0.00
2021-05-23,Colombia,10.10
2021-05-23,Costa Rica,0.00
2021-05-23,Czechia,32.73
2021-05-23,Denmark,32.09
2021-05-23,Estonia,33.00
2021-05-23,Finland,41.29
2021-05-23,France,35.86
2021-05-23,Germany,40.05
2021-05-23,Greece,0.00
2021-05-23,Hungary,52.14
2021-05-23,Iceland,0.00
2021-05-23,Ireland,34.80
2021-05-23,Israel,61.92
2021-05-23,Italy,35.38
2021-05-23,Japan,6.33
2021-05-23,Latvia,26.40
2021-05-23,Lithuania,34.92
2021-05-23,Luxembourg,0.00
2021-05-23,Mexico,13.95
2021-05-23,Netherlands,36.81
2021-05-23,New Zealand,7.32
2021-05-23,Norway,29.82
2021-05-23,Poland,33.73
2021-05-23,Portugal,35.18
2021-05-23,Slovakia,28.94
2021-05-23,Slovenia,30.36
2021-05-23,South Korea,7.33
2021-05-23,Spain,35.75
2021-05-23,Sweden,35.84
2021-05-23,Switzerland,31.58
2021-05-23,Taiwan,1.27
2021-05-23,Turkey,18.87
2021-05-23,United Kingdom,55.82
2021-05-23,United States,49.05
