tDate,Country,VaccinatedRate
2021-12-31,Australia,79.28
2021-12-31,Austria,73.17
2021-12-31,Belgium,76.61
2021-12-31,Canada,83.39
2021-12-31,Chile,90.04
2021-12-31,China,0.00
2021-12-31,Colombia,74.81
2021-12-31,Costa Rica,0.00
2021-12-31,Czechia,63.61
2021-12-31,Denmark,82.65
2021-12-31,Estonia,63.57
2021-12-31,Finland,78.41
2021-12-31,France,80.86
2021-12-31,Germany,73.56
2021-12-31,Greece,72.02
2021-12-31,Hungary,0.00
2021-12-31,Iceland,0.00
2021-12-31,Ireland,78.15
2021-12-31,Israel,74.69
2021-12-31,Italy,80.13
2021-12-31,Japan,0.00
2021-12-31,Latvia,70.37
2021-12-31,Lithuania,71.29
2021-12-31,Luxembourg,73.21
2021-12-31,Mexico,0.00
2021-12-31,Netherlands,0.00
2021-12-31,New Zealand,81.78
2021-12-31,Norway,78.38
2021-12-31,Poland,57.34
2021-12-31,Portugal,0.00
2021-12-31,Slovakia,49.85
2021-12-31,Slovenia,60.15
2021-12-31,South Korea,85.29
2021-12-31,Spain,0.00
2021-12-31,Sweden,0.00
2021-12-31,Switzerland,68.55
2021-12-31,Taiwan,78.44
2021-12-31,Turkey,66.92
2021-12-31,United Kingdom,75.93
2021-12-31,United States,73.55
