tDate,Country,VaccinatedRate
2022-04-17,Australia,86.29
2022-04-17,Austria,0.00
2022-04-17,Belgium,79.39
2022-04-17,Canada,87.51
2022-04-17,Chile,93.17
2022-04-17,China,0.00
2022-04-17,Colombia,0.00
2022-04-17,Costa Rica,0.00
2022-04-17,Czechia,64.85
2022-04-17,Denmark,83.22
2022-04-17,Estonia,64.89
2022-04-17,Finland,0.00
2022-04-17,France,82.59
2022-04-17,Germany,75.96
2022-04-17,Greece,76.25
2022-04-17,Hungary,0.00
2022-04-17,Ireland,81.81
2022-04-17,Israel,76.29
2022-04-17,Italy,84.07
2022-04-17,Japan,81.66
2022-04-17,Latvia,72.01
2022-04-17,Lithuania,72.49
2022-04-17,Mexico,65.80
2022-04-17,New Zealand,88.19
2022-04-17,Norway,79.29
2022-04-17,Poland,59.88
2022-04-17,Slovakia,51.66
2022-04-17,Slovenia,60.86
2022-04-17,South Korea,86.86
2022-04-17,Spain,0.00
2022-04-17,Sweden,0.00
2022-04-17,Switzerland,69.76
2022-04-17,Taiwan,82.06
2022-04-17,Turkey,67.97
2022-04-17,United Kingdom,77.76
2022-04-17,United States,77.19
