Date,Country,VaccinatedRate
2021-11-18,Australia,76.48
2021-11-18,Austria,68.49
2021-11-18,Belgium,75.61
2021-11-18,Canada,79.13
2021-11-18,Chile,87.31
2021-11-18,China,0.00
2021-11-18,Colombia,67.04
2021-11-18,Costa Rica,0.00
2021-11-18,Czechia,60.41
2021-11-18,Denmark,78.01
2021-11-18,Estonia,61.88
2021-11-18,Finland,76.81
2021-11-18,France,78.97
2021-11-18,Germany,69.75
2021-11-18,Greece,66.22
2021-11-18,Hungary,62.46
2021-11-18,Iceland,82.87
2021-11-18,Ireland,77.11
2021-11-18,Israel,71.27
2021-11-18,Italy,77.60
2021-11-18,Japan,78.88
2021-11-18,Latvia,66.95
2021-11-18,Lithuania,68.72
2021-11-18,Luxembourg,69.82
2021-11-18,Mexico,58.02
2021-11-18,Netherlands,0.00
2021-11-18,New Zealand,78.72
2021-11-18,Norway,77.36
2021-11-18,Poland,54.40
2021-11-18,Slovakia,47.04
2021-11-18,Slovenia,58.59
2021-11-18,South Korea,81.36
2021-11-18,Spain,81.74
2021-11-18,Sweden,71.73
2021-11-18,Switzerland,66.63
2021-11-18,Taiwan,75.38
2021-11-18,Turkey,65.82
2021-11-18,United Kingdom,74.34
2021-11-18,United States,68.99
