tDate,Country,VaccinatedRate
2021-01-16,Austria,1.22
2021-01-16,Belgium,1.06
2021-01-16,Canada,1.38
2021-01-16,Chile,0.07
2021-01-16,China,0.00
2021-01-16,Costa Rica,0.00
2021-01-16,Czechia,1.11
2021-01-16,Denmark,2.78
2021-01-16,Estonia,1.36
2021-01-16,Finland,0.00
2021-01-16,France,0.67
2021-01-16,Germany,1.38
2021-01-16,Greece,0.78
2021-01-16,Hungary,0.00
2021-01-16,Iceland,0.00
2021-01-16,Ireland,0.00
2021-01-16,Israel,24.34
2021-01-16,Italy,1.96
2021-01-16,Latvia,0.85
2021-01-16,Lithuania,1.91
2021-01-16,Luxembourg,0.00
2021-01-16,Mexico,0.35
2021-01-16,Netherlands,0.00
2021-01-16,Norway,0.95
2021-01-16,Poland,1.21
2021-01-16,Portugal,1.27
2021-01-16,Slovakia,1.16
2021-01-16,Slovenia,2.37
2021-01-16,Spain,0.00
2021-01-16,Sweden,0.00
2021-01-16,Switzerland,0.99
2021-01-16,Turkey,0.00
2021-01-16,United Kingdom,5.68
2021-01-16,United States,0.00
