tDate,Country,VaccinatedRate
2022-07-03,Australia,0.00
2022-07-03,Belgium,79.51
2022-07-03,Canada,86.11
2022-07-03,Chile,93.71
2022-07-03,China,0.00
2022-07-03,Czechia,64.95
2022-07-03,Denmark,83.06
2022-07-03,Estonia,65.14
2022-07-03,Finland,0.00
2022-07-03,France,83.26
2022-07-03,Germany,77.12
2022-07-03,Greece,76.36
2022-07-03,Hungary,0.00
2022-07-03,Ireland,82.10
2022-07-03,Israel,76.37
2022-07-03,Italy,84.16
2022-07-03,Japan,82.31
2022-07-03,Latvia,72.10
2022-07-03,Lithuania,72.58
2022-07-03,New Zealand,88.32
2022-07-03,Norway,79.44
2022-07-03,Poland,60.15
2022-07-03,Slovenia,0.00
2022-07-03,South Korea,86.97
2022-07-03,Spain,0.00
2022-07-03,Switzerland,0.00
2022-07-03,Taiwan,88.80
2022-07-03,Turkey,68.04
2022-07-03,United States,78.19
